ds,yhat,yhat_lower,yhat_upper,dia_habil
2025-03-01,5.979960547947878,0.0027479007213580438,11.550212694137027,0
2025-03-02,5.247332026906871,0.0,10.932427445288571,0
2025-03-03,20.133514937762,14.245272794017133,25.473526920712377,1
2025-03-04,19.076427360564423,14.048884063712107,24.90454306146436,1
2025-03-05,18.427640316360986,13.196352914036305,23.770862255448773,1
2025-03-06,17.441244000708274,11.65135885018635,22.753406297672626,1
2025-03-07,15.272274926054509,9.411801808263064,20.81827051503133,1
2025-03-08,5.255932413036275,0.0,10.69250688832836,0
2025-03-09,4.37502386889501,0.0,9.921088549320118,0
2025-03-10,18.97714977309053,13.630863656121107,24.373552489682805,1
2025-03-11,17.790064833655443,12.789314866450383,23.391460988529122,1
2025-03-12,17.018919984801038,11.17728033234859,22.656618989874236,1
2025-03-13,15.92673120376678,10.523834354614724,21.12221290457304,1
2025-03-14,13.67813505567906,8.147287920283397,18.691885827630582,1
2025-03-15,3.6710264041450564,0.0,8.795623566995669,0
2025-03-16,2.7338126820543907,0.0,8.411413068013044,0
2025-03-17,17.156290271141415,11.554896733518023,22.6888235542016,1
2025-03-18,15.954005466393504,10.447204326432024,21.516804229226526,1
2025-03-19,15.183482062410521,9.820223721917733,20.442449763698637,1
2025-03-20,14.11431755507439,8.943327799249365,19.606200639386874,1
2025-03-21,11.918328739412093,6.528397535501575,17.29338909577987,1
2025-03-22,2.0536629876783214,0.0,7.392942969079397,0
2025-03-23,1.1919128760823574,0.0,6.604499095383772,0
2025-03-24,6.230101416102753,0.9195027431539119,11.795090355448956,0
2025-03-25,14.467247866272398,8.677504879168506,19.730753859222133,1
2025-03-26,13.811304996789486,8.178104934897002,19.453443778986454,1
2025-03-27,12.86923766855782,7.7800230883402985,18.51557485000353,1
2025-03-28,10.818431056465393,5.357563605600076,16.60004202412956,1
2025-03-29,1.175932730252675,0.0,6.713522864887562,0
2025-03-30,0.45544668223432927,0.0,5.982270399310681,0
2025-03-31,14.82570323373773,9.469128831835157,20.157644293224397,1
2025-04-01,13.872918184156655,8.354566036627958,19.67689943436733,1
2025-04-02,13.352074064248031,7.814521152227338,18.53238689062467,1
2025-04-03,12.542338903399191,7.042947450553594,18.154940862209724,1
2025-04-04,10.627042193279314,4.8891903266109535,16.201914733709167,1
2025-04-05,1.1827664340480137,0.0,6.657279448996421,0
2025-04-06,0.5661971949532781,0.0,6.20703951921235,0
2025-04-07,14.886220603344594,9.289423248884486,20.359594344243142,1
